State,Date Local,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
Massachusetts,10/15/13,0.300261,0.562,7,
Massachusetts,10/15/13,0.304167,0.4,8,5
Massachusetts,10/15/13,0.300261,0.562,7,
Massachusetts,10/15/13,0.304167,0.4,8,5
Massachusetts,10/16/13,0.263381,0.452,6,
Massachusetts,10/16/13,0.270833,0.3,6,3
Massachusetts,10/16/13,0.263381,0.452,6,
Massachusetts,10/16/13,0.270833,0.3,6,3
Massachusetts,10/17/13,0.250739,0.378,18,
Massachusetts,10/17/13,0.258333,0.3,10,3
Massachusetts,10/17/13,0.250739,0.378,18,
Massachusetts,10/17/13,0.258333,0.3,10,3
Massachusetts,10/18/13,0.236304,0.385,19,
Massachusetts,10/18/13,0.208333,0.3,19,3
Massachusetts,10/18/13,0.236304,0.385,19,
Massachusetts,10/18/13,0.208333,0.3,19,3
Massachusetts,10/19/13,0.240818,0.332,19,
Massachusetts,10/19/13,0.245833,0.3,0,3
Massachusetts,10/19/13,0.240818,0.332,19,
Massachusetts,10/19/13,0.245833,0.3,0,3
Massachusetts,10/20/13,0.207652,0.346,19,
Massachusetts,10/20/13,0.216667,0.3,0,3
Massachusetts,10/20/13,0.207652,0.346,19,
Massachusetts,10/20/13,0.216667,0.3,0,3
Massachusetts,10/21/13,0.275913,0.551,6,
Massachusetts,10/21/13,0.283333,0.4,8,5
Massachusetts,10/21/13,0.275913,0.551,6,
Massachusetts,10/21/13,0.283333,0.4,8,5
Massachusetts,10/22/13,0.291909,0.605,6,
Massachusetts,10/22/13,0.295833,0.4,7,5
Massachusetts,10/22/13,0.291909,0.605,6,
Massachusetts,10/22/13,0.295833,0.4,7,5
Massachusetts,10/23/13,0.331739,0.766,5,
Massachusetts,10/23/13,0.304167,0.4,7,5
Massachusetts,10/23/13,0.331739,0.766,5,
Massachusetts,10/23/13,0.304167,0.4,7,5
Massachusetts,10/24/13,0.221,0.333,6,
Massachusetts,10/24/13,0.2125,0.3,0,3
Massachusetts,10/24/13,0.221,0.333,6,
Massachusetts,10/24/13,0.2125,0.3,0,3
Massachusetts,10/25/13,0.257667,0.341,20,
Massachusetts,10/25/13,0.25,0.3,8,3
Massachusetts,10/25/13,0.257667,0.341,20,
Massachusetts,10/25/13,0.25,0.3,8,3
Massachusetts,10/26/13,0.221625,0.31,6,
Massachusetts,10/26/13,0.225,0.3,0,3
Massachusetts,10/26/13,0.221625,0.31,6,
Massachusetts,10/26/13,0.225,0.3,0,3
Massachusetts,10/27/13,0.190333,0.245,20,
Massachusetts,10/27/13,0.2,0.2,0,2
Massachusetts,10/27/13,0.190333,0.245,20,
Massachusetts,10/27/13,0.2,0.2,0,2
Massachusetts,10/28/13,0.213833,0.437,7,
Massachusetts,10/28/13,0.225,0.3,8,3
Massachusetts,10/28/13,0.213833,0.437,7,
Massachusetts,10/28/13,0.225,0.3,8,3
Massachusetts,10/29/13,0.340375,0.963,20,
Massachusetts,10/29/13,0.291667,0.5,21,6
Massachusetts,10/29/13,0.340375,0.963,20,
Massachusetts,10/29/13,0.291667,0.5,21,6
Massachusetts,10/30/13,0.665579,1.372,19,
Massachusetts,10/30/13,0.547368,1.1,22,13
Massachusetts,10/30/13,0.665579,1.372,19,
Massachusetts,10/30/13,0.547368,1.1,22,13
Massachusetts,10/31/13,0.595261,1.259,5,
Massachusetts,10/31/13,0.733333,1.3,0,15
Massachusetts,10/31/13,0.595261,1.259,5,
Massachusetts,10/31/13,0.733333,1.3,0,15
Massachusetts,11/1/13,0.174261,0.249,16,
Massachusetts,11/1/13,0.170833,0.2,0,2
Massachusetts,11/1/13,0.174261,0.249,16,
Massachusetts,11/1/13,0.170833,0.2,0,2
Massachusetts,11/2/13,0.340955,1.102,18,
Massachusetts,11/2/13,0.320833,0.5,18,6
Massachusetts,11/2/13,0.340955,1.102,18,
Massachusetts,11/2/13,0.320833,0.5,18,6
Massachusetts,11/3/13,0.163609,0.212,0,
Massachusetts,11/3/13,0.208333,0.4,0,5
Massachusetts,11/3/13,0.163609,0.212,0,
Massachusetts,11/3/13,0.208333,0.4,0,5
Massachusetts,11/4/13,0.322957,0.746,21,
Massachusetts,11/4/13,0.2625,0.6,22,7
Massachusetts,11/4/13,0.322957,0.746,21,
Massachusetts,11/4/13,0.2625,0.6,22,7
Massachusetts,11/5/13,0.415,0.734,5,
Massachusetts,11/5/13,0.4625,0.6,0,7
Massachusetts,11/5/13,0.415,0.734,5,
Massachusetts,11/5/13,0.4625,0.6,0,7
Massachusetts,11/6/13,0.241273,0.351,7,
Massachusetts,11/6/13,0.2625,0.3,0,3
Massachusetts,11/6/13,0.241273,0.351,7,
Massachusetts,11/6/13,0.2625,0.3,0,3
Massachusetts,11/7/13,0.220762,0.437,13,
Massachusetts,11/7/13,0.2125,0.3,13,3
Massachusetts,11/7/13,0.220762,0.437,13,
Massachusetts,11/7/13,0.2125,0.3,13,3
Massachusetts,11/8/13,0.250304,0.351,8,
Massachusetts,11/8/13,0.2375,0.3,8,3
Massachusetts,11/8/13,0.250304,0.351,8,
Massachusetts,11/8/13,0.2375,0.3,8,3
Massachusetts,11/9/13,0.252045,0.426,22,
Massachusetts,11/9/13,0.2375,0.4,22,5
Massachusetts,11/12/13,0.230636,0.299,23,
Massachusetts,11/12/13,0.204167,0.3,23,3
Massachusetts,11/12/13,0.230636,0.299,23,
Massachusetts,11/12/13,0.204167,0.3,23,3
Massachusetts,11/13/13,0.277,0.43,18,
Massachusetts,11/13/13,0.283333,0.3,0,3
Massachusetts,11/13/13,0.277,0.43,18,
Massachusetts,11/13/13,0.283333,0.3,0,3
Massachusetts,11/14/13,0.288696,0.498,16,
Massachusetts,11/14/13,0.275,0.4,20,5
Massachusetts,11/14/13,0.288696,0.498,16,
Massachusetts,11/14/13,0.275,0.4,20,5
Massachusetts,11/15/13,0.356091,0.483,20,
Massachusetts,11/15/13,0.341667,0.4,0,5
Massachusetts,11/15/13,0.356091,0.483,20,
Massachusetts,11/15/13,0.341667,0.4,0,5
Massachusetts,11/16/13,0.619217,2.073,19,
Massachusetts,11/16/13,0.558333,1,20,11
Massachusetts,11/16/13,0.619217,2.073,19,
Massachusetts,11/16/13,0.558333,1,20,11
Massachusetts,11/17/13,0.564696,1.109,3,
Massachusetts,11/17/13,0.65,1.1,0,13
Massachusetts,11/17/13,0.564696,1.109,3,
Massachusetts,11/17/13,0.65,1.1,0,13
Massachusetts,11/18/13,0.217773,0.422,18,
Massachusetts,11/18/13,0.241667,0.3,0,3
Massachusetts,11/18/13,0.217773,0.422,18,
Massachusetts,11/18/13,0.241667,0.3,0,3
Massachusetts,11/19/13,0.201565,0.251,7,
Massachusetts,11/19/13,0.208333,0.3,0,3
Massachusetts,11/19/13,0.201565,0.251,7,
Massachusetts,11/19/13,0.208333,0.3,0,3
Massachusetts,11/20/13,0.254696,0.454,19,
Massachusetts,11/20/13,0.220833,0.3,19,3
Massachusetts,11/20/13,0.254696,0.454,19,
Massachusetts,11/20/13,0.220833,0.3,19,3
Massachusetts,11/21/13,0.475227,0.971,7,
Massachusetts,11/21/13,0.466667,0.7,9,8
Massachusetts,11/21/13,0.475227,0.971,7,
Massachusetts,11/21/13,0.466667,0.7,9,8
Massachusetts,11/22/13,0.481565,0.785,14,
Massachusetts,11/22/13,0.458333,0.6,14,7
Massachusetts,11/22/13,0.481565,0.785,14,
Massachusetts,11/22/13,0.458333,0.6,14,7
Massachusetts,11/23/13,0.258478,0.414,0,
Massachusetts,11/23/13,0.295833,0.5,0,6
Massachusetts,11/23/13,0.258478,0.414,0,
Massachusetts,11/23/13,0.295833,0.5,0,6
Massachusetts,11/24/13,0.182762,0.219,23,
Massachusetts,11/24/13,0.2,0.2,0,2
Massachusetts,11/24/13,0.182762,0.219,23,
Massachusetts,11/24/13,0.2,0.2,0,2
Massachusetts,11/25/13,0.250348,0.341,18,
Massachusetts,11/25/13,0.233333,0.3,16,3
Massachusetts,11/25/13,0.250348,0.341,18,
Massachusetts,11/25/13,0.233333,0.3,16,3
Massachusetts,11/26/13,0.336913,0.544,16,
Massachusetts,11/26/13,0.345833,0.5,20,6
Massachusetts,11/26/13,0.336913,0.544,16,
Massachusetts,11/26/13,0.345833,0.5,20,6
Massachusetts,11/27/13,0.252636,0.605,14,
Massachusetts,11/27/13,0.275,0.4,17,5
Massachusetts,11/27/13,0.252636,0.605,14,
Massachusetts,11/27/13,0.275,0.4,17,5
Massachusetts,11/28/13,0.207478,0.288,21,
Massachusetts,11/28/13,0.220833,0.3,0,3
Massachusetts,11/28/13,0.207478,0.288,21,
Massachusetts,11/28/13,0.220833,0.3,0,3
Massachusetts,11/29/13,0.226304,0.295,7,
Massachusetts,11/29/13,0.216667,0.3,0,3
Massachusetts,11/29/13,0.226304,0.295,7,
Massachusetts,11/29/13,0.216667,0.3,0,3
Massachusetts,11/30/13,0.288727,0.416,18,
Massachusetts,11/30/13,0.279167,0.4,22,5
Massachusetts,11/30/13,0.288727,0.416,18,
Massachusetts,11/30/13,0.279167,0.4,22,5
Massachusetts,12/1/13,0.434087,1.046,15,
Massachusetts,12/1/13,0.420833,0.7,19,8
Massachusetts,12/1/13,0.434087,1.046,15,
Massachusetts,12/1/13,0.420833,0.7,19,8
Massachusetts,12/2/13,0.410739,0.546,10,
Massachusetts,12/2/13,0.420833,0.5,0,6
Massachusetts,12/2/13,0.410739,0.546,10,
Massachusetts,12/2/13,0.420833,0.5,0,6
Massachusetts,12/3/13,0.40713,0.588,18,
Massachusetts,12/3/13,0.408333,0.5,21,6
Massachusetts,12/3/13,0.40713,0.588,18,
Massachusetts,12/3/13,0.408333,0.5,21,6
Massachusetts,12/4/13,0.622045,1.483,20,
Massachusetts,12/4/13,0.525,1,22,11
Massachusetts,12/4/13,0.622045,1.483,20,
Massachusetts,12/4/13,0.525,1,22,11
Massachusetts,12/5/13,0.593318,1.251,19,
Massachusetts,12/5/13,0.695833,1.1,0,13
Massachusetts,12/5/13,0.593318,1.251,19,
Massachusetts,12/5/13,0.695833,1.1,0,13
Massachusetts,12/6/13,0.302043,0.632,7,
Massachusetts,12/6/13,0.341667,0.5,0,6
Massachusetts,12/6/13,0.302043,0.632,7,
Massachusetts,12/6/13,0.341667,0.5,0,6
Massachusetts,12/7/13,0.264,0.369,23,
Massachusetts,12/7/13,0.258333,0.3,10,3
Massachusetts,12/7/13,0.264,0.369,23,
Massachusetts,12/7/13,0.258333,0.3,10,3
Massachusetts,12/8/13,0.2545,0.378,0,
Massachusetts,12/8/13,0.258333,0.3,0,3
Massachusetts,12/8/13,0.2545,0.378,0,
Massachusetts,12/8/13,0.258333,0.3,0,3
Massachusetts,12/9/13,0.338174,0.713,18,
Massachusetts,12/9/13,0.3375,0.5,21,6
Massachusetts,12/9/13,0.338174,0.713,18,
Massachusetts,12/9/13,0.3375,0.5,21,6
Massachusetts,12/10/13,0.326909,0.484,7,
Massachusetts,12/10/13,0.354167,0.4,0,5
Massachusetts,12/10/13,0.326909,0.484,7,
Massachusetts,12/10/13,0.354167,0.4,0,5
Massachusetts,12/11/13,0.279043,0.362,19,
Massachusetts,12/11/13,0.270833,0.3,0,3
Massachusetts,12/11/13,0.279043,0.362,19,
Massachusetts,12/11/13,0.270833,0.3,0,3
Massachusetts,12/12/13,0.314652,0.536,19,
Massachusetts,12/12/13,0.316667,0.4,20,5
Massachusetts,12/12/13,0.314652,0.536,19,
Massachusetts,12/12/13,0.316667,0.4,20,5
Massachusetts,12/13/13,0.281,0.362,16,
Massachusetts,12/13/13,0.316667,0.4,0,5
Massachusetts,12/13/13,0.281,0.362,16,
Massachusetts,12/13/13,0.316667,0.4,0,5
Massachusetts,12/14/13,0.24613,0.461,15,
Massachusetts,12/14/13,0.258333,0.4,17,5
Massachusetts,12/14/13,0.24613,0.461,15,
Massachusetts,12/14/13,0.258333,0.4,17,5
Massachusetts,12/15/13,0.256304,0.391,18,
Massachusetts,12/15/13,0.245833,0.3,13,3
Massachusetts,12/15/13,0.256304,0.391,18,
Massachusetts,12/15/13,0.245833,0.3,13,3
Massachusetts,12/16/13,0.301125,0.419,20,
Massachusetts,12/16/13,0.3,0.3,0,3
Massachusetts,12/16/13,0.301125,0.419,20,
Massachusetts,12/16/13,0.3,0.3,0,3
Massachusetts,12/17/13,0.415435,0.679,16,
Massachusetts,12/17/13,0.4125,0.6,16,7
Massachusetts,12/17/13,0.415435,0.679,16,
Massachusetts,12/17/13,0.4125,0.6,16,7
Massachusetts,12/18/13,0.332045,0.505,16,
Massachusetts,12/18/13,0.329167,0.4,17,5
Massachusetts,12/18/13,0.332045,0.505,16,
Massachusetts,12/18/13,0.329167,0.4,17,5
Massachusetts,12/19/13,0.392217,0.716,16,
Massachusetts,12/19/13,0.370833,0.6,21,7
Massachusetts,12/19/13,0.392217,0.716,16,
Massachusetts,12/19/13,0.370833,0.6,21,7
Massachusetts,12/20/13,0.696048,1.67,6,
Massachusetts,12/20/13,0.738095,1.1,8,13
Massachusetts,12/20/13,0.696048,1.67,6,
Massachusetts,12/20/13,0.738095,1.1,8,13
Massachusetts,12/21/13,0.338409,0.432,16,
Massachusetts,12/21/13,0.358333,0.4,0,5
Massachusetts,12/21/13,0.338409,0.432,16,
Massachusetts,12/21/13,0.358333,0.4,0,5
Massachusetts,12/22/13,0.311364,0.489,5,
Massachusetts,12/22/13,0.325,0.4,10,5
Massachusetts,12/22/13,0.311364,0.489,5,
Massachusetts,12/22/13,0.325,0.4,10,5
Massachusetts,12/23/13,0.426261,0.797,16,
Massachusetts,12/23/13,0.416667,0.6,18,7
Massachusetts,12/23/13,0.426261,0.797,16,
Massachusetts,12/23/13,0.416667,0.6,18,7
Massachusetts,12/24/13,0.236682,0.305,0,
Massachusetts,12/24/13,0.254167,0.5,0,6
Massachusetts,12/24/13,0.236682,0.305,0,
Massachusetts,12/24/13,0.254167,0.5,0,6
Massachusetts,12/25/13,0.249783,0.45,23,
Massachusetts,12/25/13,0.225,0.4,23,5
Massachusetts,12/25/13,0.249783,0.45,23,
Massachusetts,12/25/13,0.225,0.4,23,5
Massachusetts,12/26/13,0.410696,0.656,15,
Massachusetts,12/26/13,0.416667,0.5,14,6
Massachusetts,12/26/13,0.410696,0.656,15,
Massachusetts,12/26/13,0.416667,0.5,14,6
Massachusetts,12/27/13,0.325591,0.551,19,
Massachusetts,12/27/13,0.333333,0.4,0,5
Massachusetts,12/27/13,0.325591,0.551,19,
Massachusetts,12/27/13,0.333333,0.4,0,5
Massachusetts,12/28/13,0.380261,0.714,18,
Massachusetts,12/28/13,0.358333,0.6,23,7
Massachusetts,12/28/13,0.380261,0.714,18,
Massachusetts,12/28/13,0.358333,0.6,23,7
Massachusetts,12/29/13,0.459435,0.767,6,
Massachusetts,12/29/13,0.495833,0.6,0,7
Massachusetts,12/29/13,0.459435,0.767,6,
Massachusetts,12/29/13,0.495833,0.6,0,7
Massachusetts,12/30/13,0.276136,0.667,10,
Massachusetts,12/30/13,0.275,0.3,0,3
Massachusetts,12/30/13,0.276136,0.667,10,
Massachusetts,12/30/13,0.275,0.3,0,3
Massachusetts,12/31/13,0.274739,0.394,18,
Massachusetts,12/31/13,0.245833,0.3,13,3
Massachusetts,12/31/13,0.274739,0.394,18,
Massachusetts,12/31/13,0.245833,0.3,13,3
Massachusetts,1/1/14,0.238043,0.29,0,
Massachusetts,1/1/14,0.215789,0.3,21,3
Massachusetts,1/1/14,0.238043,0.29,0,
Massachusetts,1/1/14,0.215789,0.3,21,3
Massachusetts,1/2/14,0.289952,0.448,12,
Massachusetts,1/2/14,0.305263,0.4,16,5
Massachusetts,1/2/14,0.289952,0.448,12,
Massachusetts,1/2/14,0.305263,0.4,16,5
Massachusetts,1/3/14,0.240826,0.416,23,
Massachusetts,1/3/14,0.208333,0.3,22,3
Massachusetts,1/3/14,0.240826,0.416,23,
Massachusetts,1/3/14,0.208333,0.3,22,3
Massachusetts,1/4/14,0.321217,0.541,9,
Massachusetts,1/4/14,0.3375,0.4,5,5
Massachusetts,1/4/14,0.321217,0.541,9,
Massachusetts,1/4/14,0.3375,0.4,5,5
Massachusetts,1/5/14,0.398048,0.772,18,
Massachusetts,1/5/14,0.345833,0.6,23,7
Massachusetts,1/5/14,0.398048,0.772,18,
Massachusetts,1/5/14,0.345833,0.6,23,7
Massachusetts,1/6/14,0.328286,0.696,1,
Massachusetts,1/6/14,0.379167,0.6,0,7
Massachusetts,1/6/14,0.328286,0.696,1,
Massachusetts,1/6/14,0.379167,0.6,0,7
Massachusetts,1/7/14,0.258739,0.304,19,
Massachusetts,1/7/14,0.266667,0.3,0,3
Massachusetts,1/7/14,0.258739,0.304,19,
Massachusetts,1/7/14,0.266667,0.3,0,3
Massachusetts,1/8/14,0.283091,0.445,16,
Massachusetts,1/8/14,0.279167,0.4,19,5
Massachusetts,1/8/14,0.283091,0.445,16,
Massachusetts,1/8/14,0.279167,0.4,19,5
Massachusetts,1/9/14,0.445565,1.001,19,
Massachusetts,1/9/14,0.395833,0.7,21,8
Massachusetts,1/9/14,0.445565,1.001,19,
Massachusetts,1/9/14,0.395833,0.7,21,8
Massachusetts,1/10/14,0.611739,0.821,15,
Massachusetts,1/10/14,0.620833,0.7,0,8
Massachusetts,1/10/14,0.611739,0.821,15,
Massachusetts,1/10/14,0.620833,0.7,0,8
Massachusetts,1/11/14,0.377773,0.942,7,
Massachusetts,1/11/14,0.425,0.7,0,8
Massachusetts,1/11/14,0.377773,0.942,7,
Massachusetts,1/11/14,0.425,0.7,0,8
Massachusetts,1/12/14,0.218261,0.245,8,
Massachusetts,1/12/14,0.2,0.2,0,2
Massachusetts,1/12/14,0.218261,0.245,8,
Massachusetts,1/12/14,0.2,0.2,0,2
Massachusetts,1/13/14,0.286826,0.419,8,
Massachusetts,1/13/14,0.270833,0.4,14,5
Massachusetts,1/13/14,0.286826,0.419,8,
Massachusetts,1/13/14,0.270833,0.4,14,5
Massachusetts,1/14/14,0.294727,0.597,16,
Massachusetts,1/14/14,0.2875,0.5,19,6
Massachusetts,1/14/14,0.294727,0.597,16,
Massachusetts,1/14/14,0.2875,0.5,19,6
Massachusetts,1/15/14,0.420739,1.048,22,
Massachusetts,1/15/14,0.358333,0.7,23,8
Massachusetts,1/15/14,0.420739,1.048,22,
Massachusetts,1/15/14,0.358333,0.7,23,8
Massachusetts,1/16/14,0.702391,1.335,12,
Massachusetts,1/16/14,0.729167,1.1,12,13
Massachusetts,1/16/14,0.702391,1.335,12,
Massachusetts,1/16/14,0.729167,1.1,12,13
Massachusetts,1/17/14,0.399773,0.553,20,
Massachusetts,1/17/14,0.404167,0.5,0,6
Massachusetts,1/17/14,0.399773,0.553,20,
Massachusetts,1/17/14,0.404167,0.5,0,6
Massachusetts,1/18/14,0.414478,0.633,4,
Massachusetts,1/18/14,0.4375,0.5,0,6
Massachusetts,1/18/14,0.414478,0.633,4,
Massachusetts,1/18/14,0.4375,0.5,0,6
Massachusetts,1/19/14,0.250682,0.32,0,
Massachusetts,1/19/14,0.254167,0.3,0,3
Massachusetts,1/19/14,0.250682,0.32,0,
Massachusetts,1/19/14,0.254167,0.3,0,3
Massachusetts,1/20/14,0.258955,0.365,19,
Massachusetts,1/20/14,0.279167,0.3,0,3
Massachusetts,1/20/14,0.258955,0.365,19,
Massachusetts,1/20/14,0.279167,0.3,0,3
Massachusetts,1/21/14,0.260043,0.388,15,
Massachusetts,1/21/14,0.2625,0.3,0,3
Massachusetts,1/21/14,0.260043,0.388,15,
Massachusetts,1/21/14,0.2625,0.3,0,3
Massachusetts,1/22/14,0.241261,0.304,18,
Massachusetts,1/22/14,0.229167,0.3,16,3
Massachusetts,1/22/14,0.241261,0.304,18,
Massachusetts,1/22/14,0.229167,0.3,16,3
Massachusetts,1/23/14,0.296368,0.364,10,
Massachusetts,1/23/14,0.288235,0.3,0,3
Massachusetts,1/23/14,0.296368,0.364,10,
Massachusetts,1/23/14,0.288235,0.3,0,3
Massachusetts,1/24/14,0.31213,0.433,20,
Massachusetts,1/24/14,0.316667,0.4,20,5
Massachusetts,1/24/14,0.31213,0.433,20,
Massachusetts,1/24/14,0.316667,0.4,20,5
Massachusetts,1/25/14,0.261522,0.377,9,
Massachusetts,1/25/14,0.275,0.4,0,5
Massachusetts,1/25/14,0.261522,0.377,9,
Massachusetts,1/25/14,0.275,0.4,0,5
Massachusetts,1/26/14,0.227636,0.293,0,
Massachusetts,1/26/14,0.225,0.3,0,3
Massachusetts,1/26/14,0.227636,0.293,0,
Massachusetts,1/26/14,0.225,0.3,0,3
Massachusetts,1/27/14,0.328565,0.658,5,
Massachusetts,1/27/14,0.333333,0.4,5,5
Massachusetts,1/27/14,0.328565,0.658,5,
Massachusetts,1/27/14,0.333333,0.4,5,5
Massachusetts,1/28/14,0.280348,0.37,15,
Massachusetts,1/28/14,0.279167,0.3,0,3
Massachusetts,1/28/14,0.280348,0.37,15,
Massachusetts,1/28/14,0.279167,0.3,0,3
Massachusetts,1/29/14,0.303682,0.409,18,
Massachusetts,1/29/14,0.304167,0.4,22,5
Massachusetts,1/29/14,0.303682,0.409,18,
Massachusetts,1/29/14,0.304167,0.4,22,5
Massachusetts,1/30/14,0.316913,0.407,21,
Massachusetts,1/30/14,0.308333,0.4,22,5
Massachusetts,1/30/14,0.316913,0.407,21,
Massachusetts,1/30/14,0.308333,0.4,22,5
Massachusetts,1/31/14,0.362217,0.525,19,
Massachusetts,1/31/14,0.329167,0.4,0,5
Massachusetts,1/31/14,0.362217,0.525,19,
Massachusetts,1/31/14,0.329167,0.4,0,5
Massachusetts,2/1/14,0.370818,0.569,7,
Massachusetts,2/1/14,0.383333,0.4,0,5
Massachusetts,2/1/14,0.370818,0.569,7,
Massachusetts,2/1/14,0.383333,0.4,0,5
Massachusetts,2/2/14,0.427909,1.049,6,
Massachusetts,2/2/14,0.429167,0.6,7,7
Massachusetts,2/2/14,0.427909,1.049,6,
Massachusetts,2/2/14,0.429167,0.6,7,7
Massachusetts,2/3/14,0.317609,0.528,23,
Massachusetts,2/3/14,0.3125,0.4,0,5
Massachusetts,2/3/14,0.317609,0.528,23,
Massachusetts,2/3/14,0.3125,0.4,0,5
Massachusetts,2/4/14,0.424364,0.652,19,
Massachusetts,2/4/14,0.404167,0.5,21,6
Massachusetts,2/4/14,0.424364,0.652,19,
Massachusetts,2/4/14,0.404167,0.5,21,6
Massachusetts,2/5/14,0.368652,0.56,0,
Massachusetts,2/5/14,0.408333,0.6,0,7
Massachusetts,2/5/14,0.368652,0.56,0,
Massachusetts,2/5/14,0.408333,0.6,0,7
Massachusetts,2/6/14,0.381476,0.808,18,
Massachusetts,2/6/14,0.316667,0.6,22,7
Massachusetts,2/6/14,0.381476,0.808,18,
Massachusetts,2/6/14,0.316667,0.6,22,7
Massachusetts,2/7/14,0.368136,0.551,19,
Massachusetts,2/7/14,0.383333,0.6,0,7
Massachusetts,2/7/14,0.368136,0.551,19,
Massachusetts,2/7/14,0.383333,0.6,0,7
Massachusetts,2/8/14,0.351522,0.482,0,
Massachusetts,2/8/14,0.358333,0.5,0,6
Massachusetts,2/8/14,0.351522,0.482,0,
Massachusetts,2/8/14,0.358333,0.5,0,6
Massachusetts,2/9/14,0.279696,0.334,21,
Massachusetts,2/9/14,0.316667,0.4,0,5
Massachusetts,2/9/14,0.279696,0.334,21,
Massachusetts,2/9/14,0.316667,0.4,0,5
Massachusetts,2/10/14,0.328545,0.464,8,
Massachusetts,2/10/14,0.325,0.4,10,5
Massachusetts,2/10/14,0.328545,0.464,8,
Massachusetts,2/10/14,0.325,0.4,10,5
Massachusetts,2/11/14,0.344957,0.48,8,
Massachusetts,2/11/14,0.3625,0.4,0,5
Massachusetts,2/11/14,0.344957,0.48,8,
Massachusetts,2/11/14,0.3625,0.4,0,5
Massachusetts,2/12/14,0.410913,0.609,22,
Massachusetts,2/12/14,0.379167,0.5,13,6
Massachusetts,2/12/14,0.410913,0.609,22,
Massachusetts,2/12/14,0.379167,0.5,13,6
Massachusetts,2/13/14,0.317591,0.693,0,
Massachusetts,2/13/14,0.370833,0.5,0,6
Massachusetts,2/13/14,0.317591,0.693,0,
Massachusetts,2/13/14,0.370833,0.5,0,6
Massachusetts,2/14/14,0.27813,0.378,6,
Massachusetts,2/14/14,0.270833,0.3,7,3
Massachusetts,2/14/14,0.27813,0.378,6,
Massachusetts,2/14/14,0.270833,0.3,7,3
Massachusetts,2/15/14,0.380174,0.542,7,
Massachusetts,2/15/14,0.366667,0.4,6,5
Massachusetts,2/15/14,0.380174,0.542,7,
Massachusetts,2/15/14,0.366667,0.4,6,5
Massachusetts,2/16/14,0.255476,0.319,18,
Massachusetts,2/16/14,0.275,0.3,0,3
Massachusetts,2/16/14,0.255476,0.319,18,
Massachusetts,2/16/14,0.275,0.3,0,3
Massachusetts,2/17/14,0.257478,0.445,23,
Massachusetts,2/17/14,0.229167,0.3,0,3
Massachusetts,2/17/14,0.257478,0.445,23,
Massachusetts,2/17/14,0.229167,0.3,0,3
Massachusetts,2/18/14,0.552522,1.079,7,
Massachusetts,2/18/14,0.5375,0.8,7,9
Massachusetts,2/18/14,0.552522,1.079,7,
Massachusetts,2/18/14,0.5375,0.8,7,9
Massachusetts,2/19/14,0.493955,0.829,8,
Massachusetts,2/19/14,0.483333,0.6,10,7
Massachusetts,2/19/14,0.493955,0.829,8,
Massachusetts,2/19/14,0.483333,0.6,10,7
Massachusetts,2/20/14,0.368348,0.541,16,
Massachusetts,2/20/14,0.366667,0.5,0,6
Massachusetts,2/20/14,0.368348,0.541,16,
Massachusetts,2/20/14,0.366667,0.5,0,6
Massachusetts,2/21/14,0.408217,1.223,18,
Massachusetts,2/21/14,0.3875,0.6,18,7
Massachusetts,2/21/14,0.408217,1.223,18,
Massachusetts,2/21/14,0.3875,0.6,18,7
Massachusetts,2/22/14,0.289591,0.459,3,
Massachusetts,2/22/14,0.333333,0.6,0,7
Massachusetts,2/22/14,0.289591,0.459,3,
Massachusetts,2/22/14,0.333333,0.6,0,7
Massachusetts,2/23/14,0.412522,1.107,18,
Massachusetts,2/23/14,0.370833,0.7,22,8
Massachusetts,2/23/14,0.412522,1.107,18,
Massachusetts,2/23/14,0.370833,0.7,22,8
Massachusetts,2/24/14,0.287522,0.458,7,
Massachusetts,2/24/14,0.358333,0.7,0,8
Massachusetts,2/24/14,0.287522,0.458,7,
Massachusetts,2/24/14,0.358333,0.7,0,8
Massachusetts,2/25/14,0.289045,0.443,19,
Massachusetts,2/25/14,0.291667,0.4,22,5
Massachusetts,2/25/14,0.289045,0.443,19,
Massachusetts,2/25/14,0.291667,0.4,22,5
Massachusetts,2/26/14,0.319913,0.537,8,
Massachusetts,2/26/14,0.333333,0.4,0,5
Massachusetts,2/26/14,0.319913,0.537,8,
Massachusetts,2/26/14,0.333333,0.4,0,5
Massachusetts,2/27/14,0.381478,0.939,7,
Massachusetts,2/27/14,0.379167,0.5,7,6
Massachusetts,2/27/14,0.381478,0.939,7,
Massachusetts,2/27/14,0.379167,0.5,7,6
Massachusetts,2/28/14,0.316091,0.567,23,
Massachusetts,2/28/14,0.3,0.4,20,5
Massachusetts,2/28/14,0.316091,0.567,23,
Massachusetts,2/28/14,0.3,0.4,20,5
Massachusetts,3/1/14,0.443435,0.839,4,
Massachusetts,3/1/14,0.475,0.7,4,8
Massachusetts,3/1/14,0.443435,0.839,4,
Massachusetts,3/1/14,0.475,0.7,4,8
Massachusetts,3/2/14,0.339273,0.394,18,
Massachusetts,3/2/14,0.35,0.4,11,5
Massachusetts,3/2/14,0.339273,0.394,18,
Massachusetts,3/2/14,0.35,0.4,11,5
Massachusetts,3/3/14,0.249087,0.325,16,
Massachusetts,3/3/14,0.25,0.3,0,3
Massachusetts,3/3/14,0.249087,0.325,16,
